release_date,year,artistName,trackName,trackID,acoustincess,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,chart_position,genres
2002-12-04 00:00:00,2002,Fat Joe feat. R. Kelly,We Thuggin',2EcW94ak7kYH4mDMvI7iWg,0.177,0.8959999999999999,213533,0.649,0.0,8,0.0759,-3.792,1,0.208,99.107,4,0.8220000000000001,33,83,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
2002-12-04 01:00:00,2002,Fat Joe feat. Ashanti,What's Luv?,2mKouqwAIdQnMP43zxR89r,0.0219,0.835,267093,0.7070000000000001,2.19e-05,8,0.108,-5.074,1,0.0598,93.955,4,0.919,72,8,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
2002-12-11 00:00:00,2002,P. Diddy feat. Usher and Loon,I Need a Girl (Part One),1VrVe30p1Qzpu8VNfA3T6X,0.157,0.741,259861,0.735,0.0014199999999999998,6,0.171,-10.454,1,0.163,89.287,4,0.894,0,15,['karaoke']
2003-01-01 00:00:00,2003,Wayne Wonder,No Letting Go,5dWfl2PBpKHpBVdz95wxK1,0.0479,0.495,202013,0.8190000000000001,0.000215,5,0.177,-5.6560000000000015,0,0.0444,100.213,4,0.318,60,33,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'roots reggae', 'soca']"
2003-01-01 01:00:00,2003,Jennifer Lopez feat. Styles and Jadakiss,Jenny from the Block,7LqjznQwfrax7MjQXmxqdQ,0.00733,0.845,187840,0.768,5.04e-06,6,0.0575,-5.448,1,0.188,100.0,4,0.96,66,55,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
2003-01-01 02:00:00,2003,Ashanti,Rock Wit U (Awww Baby),6pWzCKTrKrwbUPzY8RLCoP,0.409,0.71,209120,0.795,0.0,4,0.16,-3.005,0,0.0593,94.997,4,0.852,63,29,"['dance pop', 'hip pop', 'pop', 'r&b', 'rap', 'urban contemporary']"
2003-01-01 03:00:00,2003,Shania Twain,Forever And For Always,3IvywxLUIb30oVLH8DWfh6,0.179,0.483,243493,0.79,0.0,6,0.165,-4.737,1,0.0371,85.992,4,0.565,50,57,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']"
2003-01-01 04:00:00,2003,Monica,So Gone,6BIcjFZIVDZxNAcofRFPx4,0.17600000000000002,0.618,242773,0.552,0.0,8,0.252,-6.863,1,0.0981,81.975,4,0.586,67,39,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']"
2003-01-01 05:00:00,2003,Black Eyed Peas,Where Is The Love?,7oPnZNl1acGA7ELxsNirrR,0.111,0.8340000000000001,272533,0.6990000000000001,0.0,5,0.131,-3.222,1,0.196,94.069,4,0.8029999999999999,62,26,"['dance pop', 'pop', 'pop rap']"
2003-01-01 06:00:00,2003,Ja Rule feat. Ashanti,Mesmerize,1G4wC2IhC9u4bT0gPNrT4z,0.248,0.741,275524,0.5710000000000001,0.0,0,0.125,-7.302,0,0.0774,89.955,4,0.534,2,25,[]
2003-01-01 07:00:00,2003,Daniel Bedingfield,If You're Not The One,6B6aCxSBsECsulzOkJRxGv,0.504,0.688,257027,0.5379999999999999,0.0,10,0.111,-7.608,1,0.0292,119.998,4,0.27,59,60,['europop']
2003-01-01 08:00:00,2003,Lil' Kim feat. 50 Cent,Magic Stick,46Yveg0ogT93J7ry0swSFK,0.000288,0.88,217160,0.38,0.73,11,0.222,-11.917,0,0.0743,93.004,4,0.537,0,20,[]
2003-01-01 09:00:00,2003,Mya,My Love is Like... Wo,2ZqprVgnllancjXke8wLc5,0.194,0.831,209533,0.695,1.24e-05,4,0.309,-6.4910000000000005,1,0.109,132.817,4,0.722,44,64,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']"
2003-01-01 10:00:00,2003,Amanda Perez,Angel,2T4rXDppGlcy2lLuF4IyHq,0.506,0.638,218760,0.54,0.0,0,0.157,-6.849,1,0.0473,143.77200000000005,4,0.35200000000000004,49,69,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']"
2003-01-01 11:00:00,2003,Jennifer Lopez feat. LL Cool J,All I Have,2xlnEhQjSCqNPIJX42ARej,0.271,0.701,254467,0.669,0.0,1,0.158,-5.265,1,0.107,83.066,4,0.446,58,15,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
2003-01-01 12:00:00,2003,Young Gunz,"Can't Stop, Won't Stop",4la6X8yDVwX0C6CrLLNnZz,0.0219,0.83,223667,0.604,0.0,1,0.314,-6.261,1,0.0897,100.014,4,0.898,15,85,['philly rap']
2003-01-01 13:00:00,2003,Lil' Kim feat. Mr. Cheeks,The Jump Off,3CZlTOyNnKVMb021IYEY6r,0.17800000000000002,0.853,234800,0.752,4.65e-06,1,0.0553,-8.831,1,0.339,104.946,4,0.935,46,72,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']"
2003-01-01 14:00:00,2003,Floetry,Say Yes,2fE4MbwX3QGMzNaMjGVhtw,0.211,0.747,268373,0.398,1.42e-06,5,0.113,-12.932,0,0.0743,117.901,1,0.428,57,100,"['british soul', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2003-01-01 15:00:00,2003,R. Kelly,Ignition,5dNfHmqgr128gMY2tc5CeJ,0.061,0.795,186067,0.523,0.0,1,0.0914,-7.165,1,0.0423,133.024,4,0.855,69,2,[]
2003-01-01 16:00:00,2003,Darryl Worley,Have You Forgotten?,5JWuz7zukN8z9JLNm29U5K,0.0515,0.478,242293,0.625,0.0,7,0.116,-5.975,1,0.0341,160.196,4,0.343,50,90,"['contemporary country', 'country', 'country road', 'modern country rock']"
2003-01-01 17:00:00,2003,Dierks Bentley,What Was I Thinkin',0r8iDf65NHgFgZOGLwj5r8,0.152,0.551,260827,0.825,6.2e-06,5,0.0999,-6.24,0,0.044,164.857,4,0.933,65,87,"['contemporary country', 'country', 'country road', 'modern country rock']"
2003-01-01 18:00:00,2003,3 Doors Down,When I'm Gone,0pXYF32YBDiSC6PkQAgBBt,0.00375,0.529,260507,0.754,0.0,7,0.102,-5.602,1,0.0285,147.955,4,0.321,42,5,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']"
2003-01-01 19:00:00,2003,Frankie J,Don't Wanna Try,1XE1UGRpvvkaFEeqe1OJpw,0.444,0.655,245293,0.433,0.0,5,0.221,-7.577000000000001,0,0.0348,130.127,4,0.199,50,71,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']"
2003-01-01 20:00:00,2003,Chingy,Right Thurr,0l3GEbH3CviUytD6iX4wzg,0.15,0.866,250747,0.7490000000000001,0.0,2,0.0614,-3.977,1,0.253,92.074,4,0.8909999999999999,66,7,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']"
2003-01-01 21:00:00,2003,Ashanti,Rain on Me,5NzFVx7wlVV2oDpHAk3vkB,0.327,0.612,297960,0.69,3.83e-06,8,0.0725,-3.077,0,0.0336,83.631,4,0.467,30,83,"['dance pop', 'hip pop', 'pop', 'r&b', 'rap', 'urban contemporary']"
2003-01-01 22:00:00,2003,2Pac,Thugz Mansion,3eBBbAEBQdr6tkUUd8gyuQ,0.299,0.703,247600,0.639,0.0,5,0.139,-6.183,0,0.281,87.90799999999999,4,0.893,61,80,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
2003-01-16 00:00:00,2003,Aaliyah,Miss You,0YJzjxtKHBVVg5aZ304W8B,0.019,0.735,100285,0.568,0.295,5,0.109,-6.0760000000000005,0,0.0559,78.997,4,0.334,28,8,[]
2003-02-01 00:00:00,2003,Fabolous feat. Mike Shorey and Lil' Mo,Can't Let You Go,6lrRIfQDcikJ5y5DtyZPuJ,0.231,0.6459999999999999,223973,0.6,0.0,9,0.0794,-6.569,1,0.458,192.082,4,0.8109999999999999,62,24,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']"
2003-02-01 01:00:00,2003,Erykah Badu feat. Common,Love Of My Life (An Ode To Hip Hop),12KDrCvLHNdziBNiOMP2AR,0.0114,0.7879999999999999,248387,0.331,0.0,7,0.147,-11.594,1,0.201,87.835,4,0.511,0,78,['karaoke']
2003-02-01 02:00:00,2003,"Missy ""Misdemeanor"" Elliott feat. Ludacris",Gossip Folks,2F307VUuuygjtAM0w4C5gd,0.502,0.928,210373,0.457,1.19e-06,0,0.188,-10.443,1,0.524,122.006,4,0.67,0,43,['karaoke']
2003-02-01 03:00:00,2003,Busta Rhymes and Mariah Carey feat. The Flipmode Squad,I Know What You Want,37xFOLLliolYcxSqJoWSFP,0.0809,0.72,261947,0.457,1.42e-06,4,0.139,-9.243,0,0.102,86.005,4,0.621,1,17,['karaoke']
2003-02-01 04:00:00,2003,Nivea feat. Brian and Brandon Casey,Don't Mess With My Man,0w3uTJnEKgLjmpuLEObucm,0.0173,0.7709999999999999,237347,0.42,2.8000000000000013e-05,11,0.0872,-11.684,0,0.0396,99.984,4,0.625,0,38,['karaoke']
2003-02-01 05:00:00,2003,Fabolous feat. Tamia,Into You,0yHConG49418wPs8UfAt44,0.233,0.546,295773,0.5379999999999999,0.0,7,0.118,-7.886,0,0.0523,182.12,4,0.58,66,23,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']"
2003-02-01 06:00:00,2003,Jay-Z feat. Beyonce Knowles,'03 Bonnie And Clyde,0BsXxOzwaCOuBWZ7XB7F7Y,0.0964,0.8490000000000001,218747,0.743,0.0,9,0.0847,-7.532,1,0.134,89.82600000000002,4,0.883,0,37,['karaoke']
2003-02-06 00:00:00,2003,50 Cent,Wanksta,2eXlwgFPe6HgFaPJO8xQHK,0.0199,0.802,219400,0.863,0.0,1,0.141,-3.552,1,0.2,81.008,4,0.873,54,63,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
2003-02-06 01:00:00,2003,50 Cent,In Da Club,7iL6o9tox1zgHpKUfh9vuC,0.255,0.899,193467,0.713,0.0,6,0.0708,-2.752,0,0.366,90.051,4,0.777,77,1,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
2003-02-06 02:00:00,2003,50 Cent,P.I.M.P.,3G0yz3DZn3lfraledmBCT0,0.0521,0.7120000000000001,249480,0.772,4.35e-06,10,0.0368,-3.024,0,0.34600000000000003,84.72200000000002,4,0.848,73,21,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
2003-02-26 00:00:00,2003,Norah Jones,Don't Know Why,6ybViy2qrO9sIi41EgRJgx,0.883,0.732,186147,0.198,1.1e-05,5,0.0659,-11.775,1,0.028,88.17399999999998,4,0.618,73,97,"['adult standards', 'contemporary vocal jazz', 'neo mellow', 'vocal jazz']"
2003-04-02 00:00:00,2003,Thalia feat. Fat Joe,I Want You,42RgGcNt0f1KudMcB7HmG1,0.0155,0.828,205132,0.568,0.00106,4,0.0377,-8.537,0,0.0746,91.943,4,0.691,0,95,['karaoke']
2003-04-02 01:00:00,2003,Kenny Chesney,"No Shoes, No Shirt, No Problems",208bYsadJ56km31IENM2qS,0.243,0.7190000000000001,209667,0.546,0.008440000000000001,7,0.181,-10.239,1,0.032,117.925,4,0.669,58,91,"['contemporary country', 'country', 'country road']"
2003-04-08 00:00:00,2003,Ginuwine feat. Baby,Hell Yeah,5DLkPmyenHS2uJclC8nPCA,0.00029,0.573,268333,0.606,0.0,5,0.0908,-7.114,0,0.244,176.449,4,0.579,22,74,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'southern hip hop', 'urban contemporary']"
2003-04-08 01:00:00,2003,Ginuwine,In Those Jeans,5ojJNnX5ND2gMGojPd3NiO,0.508,0.691,243307,0.541,0.0,1,0.0753,-5.8729999999999976,1,0.0776,127.683,4,0.319,61,50,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'southern hip hop', 'urban contemporary']"
2003-04-14 00:00:00,2003,50 Cent feat. Nate Dogg,21 Questions,1hjamhsBsOI2BvXEXJ8Fkp,0.349,0.561,134133,0.774,0.000295,1,0.267,-6.22,0,0.321,90.929,4,0.85,43,14,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
2003-04-26 00:00:00,2003,Alan Jackson and Jimmy Buffett,It's Five O'Clock Somewhere,0KObwPzCehVxdEFCW3jODM,0.226,0.713,229640,0.7929999999999999,0.0,2,0.237,-5.915,1,0.0371,125.186,4,0.882,8,65,"['contemporary country', 'country', 'country road']"
2003-05-26 00:00:00,2003,Eminem,Sing For The Moment,3CpoeW0cZSDzIRv5z34F87,0.0017,0.6679999999999999,339547,0.8240000000000001,3.05e-06,5,0.0426,-4.164,0,0.13699999999999998,163.96099999999996,4,0.185,71,89,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
2003-05-26 01:00:00,2003,Eminem,Superman,4woTEX1wYOTGDqNXuavlRC,0.0215,0.802,350320,0.755,0.0,4,0.295,-3.138,0,0.0564,130.02700000000002,4,0.58,71,98,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
2003-05-31 00:00:00,2003,Mark Wills,19 Somethin',0KiNB0TG0ty38HieBlqnlF,0.132,0.58,200467,0.816,0.0,4,0.0776,-5.165,1,0.0726,89.93799999999996,4,0.8140000000000001,32,84,"['contemporary country', 'country', 'country road']"
2003-06-03 00:00:00,2003,Jewel,Intuition,0sYalxPCX8OcwdYZcFzRgN,0.00447,0.718,228893,0.7979999999999999,0.00629,7,0.064,-4.309,1,0.0584,100.031,4,0.816,43,73,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']"
2003-06-03 01:00:00,2003,Clay Aiken,This Is The Night,2xnVdRMaQBkRfZyefKC2ec,0.151,0.528,212200,0.56,1.28e-06,11,0.3,-8.296,1,0.0268,99.037,4,0.3720000000000001,19,47,['idol']
2003-06-03 02:00:00,2003,Train,Calling All Angels,0E29BKKGCJHcb7b9oIWgGB,0.0746,0.454,242200,0.8390000000000001,0.0,3,0.279,-5.3679999999999986,1,0.0441,166.166,4,0.529,58,45,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
2003-06-04 00:00:00,2003,Avril Lavigne,I'm With You,1jlG3KJ3gdYmhfuySFfpO1,0.08,0.457,223067,0.406,0.0,9,0.117,-7.4620000000000015,1,0.0291,151.95,3,0.208,69,18,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
2003-06-09 00:00:00,2003,B2K and P. Diddy,"Bump, Bump, Bump",6Yp5wTNJsCRd5gUQg4HYQz,0.0384,0.873,294827,0.628,0.0,1,0.0691,-7.482,0,0.196,95.513,4,0.871,6,22,"['boy band', 'dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']"
2003-06-16 00:00:00,2003,Tim McGraw,Real Good Man,4ns2xaym21aBOOUN1vaBPJ,0.00986,0.56,254600,0.8270000000000001,1.13e-05,2,0.328,-5.393,1,0.0266,89.93,4,0.639,50,99,"['contemporary country', 'country', 'country road']"
2003-06-24 00:00:00,2003,Beyonce feat. Jay-Z,Crazy In Love,5IVuqXILoxVWvWEPm82Jxr,0.00249,0.6459999999999999,236133,0.77,0.0,2,0.0715,-6.596,0,0.226,99.165,4,0.6809999999999999,75,4,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
2003-06-24 01:00:00,2003,Michelle Branch,Are You Happy Now?,5B7XIcS5T76NJZFOHX30Io,0.0039,0.484,230760,0.8270000000000001,0.00143,8,0.0876,-5.324,1,0.046,179.56599999999997,4,0.7170000000000001,48,56,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']"
2003-07-15 00:00:00,2003,Aaliyah,Come Over,583aiqWlHXeSGDC606QZOg,0.0387,0.68,242360,0.687,0.00132,0,0.105,-8.44,0,0.0385,102.999,4,0.317,10,92,[]
2003-07-15 01:00:00,2003,Brooks and Dunn,Red Dirt Road,3EZzghqykkfOB0Z8d0kTSt,0.0664,0.555,260360,0.868,0.000117,5,0.116,-3.798,1,0.0403,136.12,4,0.479,65,86,"['contemporary country', 'country', 'country road']"
2003-07-19 00:00:00,2003,Christina Aguilera,Fighter,7nXq1vaZiz7PdbfojpPjW5,0.235,0.435,245960,0.92,0.000353,4,0.552,-1.357,0,0.201,188.899,4,0.45,68,79,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop']"
2003-07-19 01:00:00,2003,Christina Aguilera,Beautiful,3TCauNPqFiniaYHBvEVoHG,0.578,0.456,238560,0.573,3.05e-06,5,0.114,-3.866,0,0.0275,76.19,4,0.0992,71,16,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop']"
2003-07-19 02:00:00,2003,Christina Aguilera feat. Lil' Kim,Can't Hold Us Down,0cv1Mnb47oMvjVKMc2cyZw,0.0326,0.8590000000000001,255267,0.6579999999999999,0.00181,8,0.0651,-4.481,1,0.192,98.989,4,0.5379999999999999,60,67,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop']"
2003-07-26 00:00:00,2003,Dixie Chicks,Landslide,5hviCr3lgg6LY6noG6DPKs,0.534,0.5710000000000001,230549,0.438,1.56e-05,2,0.187,-7.0070000000000014,1,0.0279,145.94799999999995,4,0.444,69,35,"['contemporary country', 'country', 'country dawn']"
2003-08-01 00:00:00,2003,Uncle Kracker feat. Dobie Gray,Drift Away,5PNKMcIiJFr6tFQ06HdNHS,0.192,0.6609999999999999,252302,0.301,0.000118,11,0.106,-14.524,1,0.045,75.984,4,0.494,0,19,['karaoke']
2003-08-01 01:00:00,2003,Snoop Dogg feat. Pharrell and Uncle Charlie Wilson,Beautiful,6Aj4heepleuP375ULNt7nH,0.00853,0.774,245447,0.332,0.0215,4,0.189,-12.005,0,0.131,100.999,4,0.984,0,42,['karaoke']
2003-08-08 00:00:00,2003,Coldplay,Clocks,0BCPKOYdS2jbQ8iyB56Zns,0.599,0.5770000000000001,307880,0.7490000000000001,0.0112,5,0.183,-7.215,0,0.0279,130.969,4,0.261,75,81,"['permanent wave', 'pop']"
2003-08-12 00:00:00,2003,"Nelly, P. Diddy and Murphy Lee",Shake Ya Tailfeather,1lKS7SZQ7r5vOChLwJurmm,0.17600000000000002,0.662,293667,0.8079999999999999,0.0,1,0.16899999999999998,-4.749,1,0.271,87.64399999999998,4,0.909,53,13,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']"
2003-08-16 00:00:00,2003,John Mayer,Your Body Is A Wonderland,7vFv0yFGMJW3qVXbAd9BK9,0.0206,0.647,249627,0.7290000000000001,0.0489,5,0.134,-6.251,1,0.0236,94.01,4,0.687,76,48,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
2003-08-19 00:00:00,2003,Pharrell feat. Jay-Z,Frontin',0iFOG4Ki9aDmJUYUFHQlPG,0.453,0.894,236507,0.404,1.57e-06,9,0.0801,-5.9129999999999985,0,0.13,102.009,4,0.759,64,34,"['dance pop', 'pop', 'pop rap']"
2003-08-20 00:00:00,2003,Evanescence feat. Paul McCoy,Bring Me To Life,0a1IZ2zU4rYzpvvPXiSeaH,0.00161,0.5329999999999999,236069,0.78,0.0344,4,0.0558,-11.009,0,0.0363,95.028,4,0.4320000000000001,0,10,['karaoke']
2003-08-22 00:00:00,2003,Ruben Studdard,Flying Without Wings,4vzYcDxBXAUPYDUna4BVeE,0.75,0.498,226133,0.493,0.0,8,0.115,-7.747999999999997,1,0.0369,146.049,4,0.222,36,88,"['gospel r&b', 'new jack swing', 'r&b', 'urban contemporary']"
2003-08-28 00:00:00,2003,Puddle Of Mudd,She Hates Me,16DhvbuyvJob4Q9GHNYu2n,0.00935,0.58,216760,0.748,0.0,4,0.753,-5.433,1,0.0323,109.781,4,0.584,68,70,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
2003-09-29 00:00:00,2003,matchbox twenty,Unwell,66s45uMhk7Y4z0xUgESdm3,0.0456,0.442,237267,0.7929999999999999,0.0,9,0.328,-5.152,1,0.0347,80.985,4,0.4370000000000001,63,6,"['neo mellow', 'pop rock', 'post-grunge']"
2003-09-29 01:00:00,2003,Kelly Clarkson,Miss Independent,3v4yDypfo94dachEvmjQdj,0.0769,0.6559999999999999,214773,0.615,0.00041500000000000017,11,0.0706,-6.359,0,0.13699999999999998,175.94299999999996,4,0.5920000000000001,47,44,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'urban contemporary']"
2003-09-30 00:00:00,2003,Santana feat. Michelle Branch,The Game Of Love,41IShViF79gmulEkIHAjcb,0.0714,0.59,254467,0.929,0.000153,2,0.0598,-3.236,1,0.0478,119.818,4,0.674,60,27,"['blues rock', 'classic rock', 'mexican classic rock', 'rock']"
2003-10-15 00:00:00,2003,Jason Mraz,The Remedy (I Won't Worry),4tK4ARuilOrBzwVQK73E0Y,0.04,0.589,256441,0.867,0.0,10,0.306,-4.523,1,0.0385,94.519,4,0.795,60,52,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']"
2003-10-22 00:00:00,2003,Lonestar,My Front Porch Looking In,0VdvvJ9l9ARpDbRpjrcITX,0.0344,0.349,223400,0.809,0.0,5,0.324,-5.563,1,0.0705,205.412,4,0.482,31,68,"['contemporary country', 'country', 'country road']"
2003-10-22 01:00:00,2003,Field Mob,Sick Of Being Lonely,0rBzABScu9c6D1Juislm2z,0.0016,0.6920000000000001,229160,0.921,2.05e-05,8,0.299,-4.853,1,0.105,173.83700000000005,4,0.856,45,93,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']"
2003-10-24 00:00:00,2003,R. Kelly,Thoia Thoing,40wYFDBxYnRUYObU6Wr3Wp,0.277,0.595,219373,0.634,5.27e-05,1,0.0787,-5.226,1,0.282,89.086,4,0.944,40,61,[]
2003-11-04 00:00:00,2003,Justin Timberlake,Cry Me A River,7Lf7oSEVdzZqTA0kEDSlS5,0.575,0.624,288333,0.653,0.0,8,0.104,-6.5820000000000025,0,0.17600000000000002,73.884,4,0.565,72,30,"['dance pop', 'pop']"
2003-11-04 01:00:00,2003,Justin Timberlake,Rock Your Body,1AWQoqb9bSvzTjaLralEkT,0.202,0.8909999999999999,267267,0.7140000000000001,0.000234,4,0.0521,-6.055,0,0.14,100.972,4,0.818,70,32,"['dance pop', 'pop']"
2003-11-05 00:00:00,2003,Trapt,Headstrong,1AEYT6VxrxXPMoQUxsY0E4,0.000172,0.4920000000000001,285570,0.8959999999999999,2.78e-06,4,0.189,-5.819,0,0.117,184.981,4,0.534,72,49,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']"
2003-11-12 00:00:00,2003,Sean Paul,Get Busy,5qTvkDrSfvwDv6RBjjcfQr,0.615,0.735,211666,0.8240000000000001,0.0,10,0.158,-4.143,0,0.036000000000000004,100.202,4,0.726,73,3,"['dance pop', 'dancehall', 'pop', 'pop rap']"
2003-11-12 01:00:00,2003,Sean Paul,Like Glue,6pbCkvCENw0suVGr4Ckkae,0.0811,0.757,232507,0.78,0.0,1,0.113,-5.038,1,0.319,97.917,4,0.59,61,66,"['dance pop', 'dancehall', 'pop', 'pop rap']"
2003-11-12 02:00:00,2003,Jay-Z,Excuse Me Miss,0ZHu7jkSSrT0eK4OxuG4O5,0.0304,0.6990000000000001,281240,0.862,0.0,6,0.0884,-5.5310000000000015,1,0.29,92.861,4,0.885,57,54,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']"
2003-11-17 00:00:00,2003,Audioslave,Like A Stone,3YuaBvuZqcwN3CEAyyoaei,0.00797,0.614,293960,0.568,0.0,7,0.0997,-5.477,0,0.0276,107.849,4,0.516,75,96,"['alternative metal', 'alternative rock', 'garage rock', 'modern rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock']"
2003-11-19 00:00:00,2003,Kid Rock feat. Sheryl Crow,Picture,69j0KoPJuwpnbGWrfn7Yll,0.172,0.6920000000000001,298960,0.496,6.42e-06,7,0.107,-7.332000000000002,1,0.0241,97.945,4,0.376,67,9,"['alternative metal', 'nu metal', 'post-grunge', 'rock']"
2003-11-25 00:00:00,2003,Jaheim,Put that Woman First,0FPuNzimOamZvt7ysiP7Pt,0.556,0.6509999999999999,246107,0.527,0.0,5,0.209,-8.586,0,0.17800000000000002,78.92699999999998,4,0.496,39,82,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
2003-12-01 00:00:00,2003,Tyrese,How You Gonna Act Like That,3OUApyz3jDB3syGUNGqB1d,0.107,0.733,294693,0.521,0.0,3,0.0692,-3.657,0,0.0457,112.913,4,0.525,59,31,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']"
2003-12-13 00:00:00,2003,Nas,I Can,2NPxL1QqPrD1a7OLHjVcAP,0.103,0.8370000000000001,253720,0.885,0.0,6,0.0666,-3.914,0,0.182,95.313,4,0.6940000000000001,57,58,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
2003-12-16 00:00:00,2003,Lumidee,"Never Leave You - Uh Ooh, Uh Oooh!",6GUqc9Bkk3GarIF6HOIcuW,0.11,0.85,178338,0.7040000000000001,0.691,6,0.0626,-10.167,1,0.308,200.151,4,0.928,0,41,['karaoke']
2004-01-01 00:00:00,2004,Dido,White Flag,6si71supnBUhddjR2FJc2L,0.344,0.509,240040,0.537,7.26e-06,5,0.0805,-6.834,1,0.0383,170.037,4,0.315,67,36,"['dance pop', 'new wave pop', 'pop rock']"
2004-01-01 01:00:00,2004,Ashlee Simpson,Pieces of Me,10BwOTqtnekIrXPc5Zh4QC,0.0572,0.505,217440,0.799,0.0,2,0.11,-4.2860000000000005,1,0.077,173.99900000000005,4,0.772,55,39,"['dance pop', 'post-teen pop']"
2004-01-01 02:00:00,2004,Kelis,Milkshake,2cMTIlktg3M9mXYqCPqw1J,0.00986,0.8809999999999999,182627,0.774,0.0346,1,0.206,-6.068,1,0.0439,112.968,4,0.759,65,41,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']"
2004-01-01 03:00:00,2004,Ludacris,Splash Waterfalls,30zz0t7BQvDRXbD5XpjMW6,0.0908,0.722,290760,0.845,0.0,8,0.249,-6.051,0,0.381,73.02600000000002,4,0.6890000000000001,24,42,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2004-01-01 04:00:00,2004,Jessica Simpson,With You,7pNJ1T9TGbVbNHKaLhhPri,0.0923,0.5529999999999999,191827,0.7559999999999999,0.0,0,0.215,-4.583,1,0.108,94.487,4,0.605,58,50,"['dance pop', 'post-teen pop']"
